1454959249204,1252,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,1039
1454959250466,853,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,800
1454959251329,873,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,812
1454959252214,965,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,913
1454959253192,934,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,874
1454959254139,1504,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305607,1398
1454959255656,913,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,825
1454959256583,921,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,845
1454959257519,858,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,813
1454959258391,893,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,837
1454959259298,894,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,846
1454959260207,869,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,829
1454959261090,1214,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,1138
1454959262318,880,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,829
1454959263215,804,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,749
1454959264032,794,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,734
1454959264840,869,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,800
1454959265717,849,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,812
1454959266573,824,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,778
1454959267413,1204,Read all entries,200,OK,JPA: read all entities 1-1,text,true,305606,1145
